# time,euler_x,euler_y,euler_z
4.020211815834045410e+01,2.423341068842055357e-02,-2.864636981888282197e-01,2.977803018723776063e+00
4.028480029106140137e+01,2.897208568338061063e-02,-3.054805768296431356e-01,2.968183240172911574e+00
4.036702728271484375e+01,2.350030668327462990e-02,-2.797105919267985907e-01,2.971938088503725428e+00
4.045040893554687500e+01,3.324256977624662213e-02,-2.794157192560793312e-01,2.961455928747598776e+00
4.053326439857482910e+01,9.093850265665914812e-02,-2.842305143239716170e-01,2.901650031419131359e+00
4.061679387092590332e+01,9.134254574904576707e-02,-2.993588531409769882e-01,2.877976295209415447e+00
4.070119190216064453e+01,5.279537593906646897e-02,-2.852872488574949017e-01,2.860603764433608198e+00
4.078544712066650391e+01,3.107999716476572694e-02,-2.812415351576160738e-01,2.851756401371352112e+00
4.086938333511352539e+01,2.027519116175158231e-02,-2.474045633611223760e-01,2.814917562133538276e+00
4.095216822624206543e+01,1.521348090038032730e-02,-2.248447857293076613e-01,2.787524461118359831e+00
4.103516912460327148e+01,-1.640165199833121257e-02,-1.900236951811622443e-01,2.745477717804416073e+00
4.111978507041931152e+01,-4.787132619931022681e-02,-1.893440765081109145e-01,2.720467042624574283e+00
4.120219612121582031e+01,-7.087293337101230328e-02,-1.724156142104398270e-01,2.694664429704898723e+00
4.128446483612060547e+01,-8.406117414844693769e-02,-1.707580322698893927e-01,2.689008181667409403e+00
4.136754584312438965e+01,-1.346325179623737434e-01,-1.829714877686534624e-01,2.702508525175572718e+00
4.145050144195556641e+01,-1.588641711661635814e-01,-1.926929596413502477e-01,2.711018789486574043e+00
4.153505706787109375e+01,-1.561613431387514073e-01,-2.025272824604207322e-01,2.724190829252942869e+00
4.161853528022766113e+01,-1.564824539937497150e-01,-2.091327067036028442e-01,2.726002699727586798e+00
4.170103263854980469e+01,-1.579017507161142309e-01,-1.986615612567601552e-01,2.723487840156023410e+00
4.178584575653076172e+01,-1.603825580630746650e-01,-1.951550326741398056e-01,2.731073682641329547e+00
4.187108373641967773e+01,-1.619635820194238462e-01,-2.042037036055524002e-01,2.733254037863190877e+00
4.195362186431884766e+01,-1.558819162637732347e-01,-2.028349870640149266e-01,2.730220777970661761e+00
4.203678917884826660e+01,-1.614252625773127114e-01,-2.082997093930996080e-01,2.737055957184814758e+00
4.212294340133666992e+01,-1.699486534154184270e-01,-2.172893152516544024e-01,2.735695236236152628e+00
4.220669531822204590e+01,-1.693257000778636279e-01,-2.166329643076509992e-01,2.731605136843300308e+00
4.229434776306152344e+01,-1.848827781119761759e-01,-2.104611232821205213e-01,2.744734261512318252e+00
4.238208413124084473e+01,-1.910043753046406501e-01,-2.062204326877570271e-01,2.748844052645034175e+00
4.246874904632568359e+01,-1.829828138769054036e-01,-2.039769337890149359e-01,2.746400850697889862e+00
4.255240893363952637e+01,-1.938901154300791685e-01,-2.005949474583150760e-01,2.746941635456043862e+00
4.263602972030639648e+01,-1.962580431381772961e-01,-2.197354064268863816e-01,2.746397893354450837e+00
4.272006297111511230e+01,-2.033600867874376661e-01,-2.345609196656897044e-01,2.751820929127401172e+00
4.280431652069091797e+01,-2.090721619184785496e-01,-2.478522002003469282e-01,2.758180010372762059e+00
4.288735985755920410e+01,-2.199709050369591523e-01,-2.486279006118972124e-01,2.767531013878431256e+00
4.296927523612976074e+01,-2.132762307868862894e-01,-2.715160309970499064e-01,2.751254292153965331e+00
4.305226302146911621e+01,-2.197515333150443784e-01,-2.847933553153234598e-01,2.757019302066235689e+00
4.313717579841613770e+01,-2.425347749830102373e-01,-2.852646122669564299e-01,2.771427468373536041e+00
4.323272132873535156e+01,-3.520170911151034865e-01,-2.442170688591871475e-01,2.808385861014009777e+00
4.332379341125488281e+01,-5.244806010714360145e-01,-1.476873512301770663e-01,2.854270985213485545e+00
4.342490339279174805e+01,-5.544393859466458796e-01,-1.251140871037779156e-01,2.845024707655003482e+00
4.351146888732910156e+01,-5.524860454560223122e-01,-1.284182809564387018e-01,2.853383059998450655e+00
4.359869146347045898e+01,-5.389275095230736667e-01,-1.442462971295326302e-01,2.859414782330325977e+00
4.368332409858703613e+01,-5.373892402806881297e-01,-1.430044604919116225e-01,2.859946241326722927e+00
4.376768231391906738e+01,-5.300599413038238339e-01,-1.512232694163220259e-01,2.860800166415416790e+00
4.385305070877075195e+01,-5.266061466538860536e-01,-1.560659189636830479e-01,2.862044008993986033e+00
4.393650698661804199e+01,-5.269721221027605651e-01,-1.585583566091182117e-01,2.859952636411512650e+00
4.402048110961914062e+01,-5.291656752381159734e-01,-1.526538733818794125e-01,2.859384950220378752e+00
4.411476635932922363e+01,-5.440092369863223087e-01,-1.367965503492001300e-01,2.856619434888512110e+00
4.420892000198364258e+01,-5.490800302453036075e-01,-1.222636101235228256e-01,2.848524160430521146e+00
4.430696487426757812e+01,-5.706570844742089310e-01,-9.326231017072816876e-02,2.842098629629350448e+00
4.438853502273559570e+01,-6.019644657544316324e-01,-4.615780885116160803e-02,2.813322206596175157e+00
4.447667598724365234e+01,-7.751479447501243847e-01,4.730730183110587461e-02,2.840197952109078550e+00
4.456247663497924805e+01,-9.727133161953861462e-01,1.301841038849755883e-01,2.839873483739220106e+00
4.465267920494079590e+01,-1.054223185219905545e+00,1.803627504370068912e-01,2.821746457921346707e+00
4.473562693595886230e+01,-1.117393142178006116e+00,2.331835737538066056e-01,2.847475119008829214e+00
4.481906032562255859e+01,-1.107141252032492140e+00,2.419370786637511372e-01,2.913737826564797295e+00
4.490391016006469727e+01,-1.060636889753065359e+00,1.970577434034548325e-01,2.923017087372351774e+00
4.498659825325012207e+01,-9.849512763006145200e-01,1.956476237641677773e-01,2.915595211101065232e+00
4.507080864906311035e+01,-9.607033491649030754e-01,1.801132859708010070e-01,2.909488052847621020e+00
4.515331602096557617e+01,-9.499715127676698900e-01,1.735046598800107365e-01,2.893114215417471602e+00
4.523812532424926758e+01,-9.309588879938972550e-01,1.679435164675426861e-01,2.896713386748859698e+00
4.532014846801757812e+01,-9.274977959011374562e-01,1.803734466082096422e-01,2.885068956407968344e+00
4.540407562255859375e+01,-9.308468481681445583e-01,1.792213457606950389e-01,2.877032939615217888e+00
4.548730921745300293e+01,-9.445455482758194909e-01,1.718835505362257265e-01,2.878698857828152491e+00
4.557173013687133789e+01,-9.451039412850776866e-01,1.651158862537112082e-01,2.897635065373778573e+00
4.565592050552368164e+01,-9.508123050694584633e-01,1.714220362397727015e-01,2.893668857359424695e+00
4.574431848526000977e+01,-9.399242082773355822e-01,1.752642116125826544e-01,2.890776477197139371e+00
4.582981586456298828e+01,-9.333485910160707055e-01,1.584878194817835872e-01,2.896947839023589655e+00
4.591460824012756348e+01,-9.370177796971599360e-01,1.577348935707354460e-01,2.892976568416970373e+00
4.599540448188781738e+01,-9.312828305364410086e-01,1.471052097106428924e-01,2.894896718312567341e+00
4.607875704765319824e+01,-9.328045755338312262e-01,1.351069460439597858e-01,2.911623919507924541e+00
4.616483426094055176e+01,-9.288926223110730573e-01,1.124887444251028157e-01,2.927089872884546473e+00
4.624604892730712891e+01,-9.280006513219054565e-01,1.135093009302747813e-01,2.933921912703062240e+00
4.632756280899047852e+01,-9.283792077266679321e-01,1.156293925336013828e-01,2.952642540280952410e+00
4.640954923629760742e+01,-9.178085155402631035e-01,8.390679999369154984e-02,2.979223718512129970e+00
4.649310421943664551e+01,-9.001889294554972221e-01,4.907641007562357771e-02,2.994271904790950956e+00
4.657683181762695312e+01,-8.568674883233085016e-01,-4.161496895230731852e-02,3.073495292861384343e+00
4.666383099555969238e+01,-7.730159039668491605e-01,-2.291271217919204073e-01,-3.057596662898738771e+00
4.674759006500244141e+01,-8.561279650087052495e-01,-4.057472277589559972e-01,-2.803941506038878817e+00
4.683767604827880859e+01,-9.395591094569313295e-01,-3.105640774540769922e-01,-2.757204375750579750e+00
4.692329406738281250e+01,-1.021904326674448082e+00,-2.912717441420009656e-01,-2.713039950232971176e+00
4.701006913185119629e+01,-1.039805112514148311e+00,-1.794155303979971805e-01,-2.717945374784039636e+00
4.709798836708068848e+01,-1.000576346333002187e+00,-2.248602928228882192e-01,-2.739357040356803275e+00
4.718610405921936035e+01,-1.009316980467960700e+00,-2.338044116241930759e-01,-2.691252849288453763e+00
4.727312350273132324e+01,-1.084950660871327965e+00,-2.656016821226179214e-01,-2.596383838782431841e+00
4.735706996917724609e+01,-1.086726263450152441e+00,-2.852783144018855577e-01,-2.577539825840553522e+00
4.744136500358581543e+01,-1.105890779785827283e+00,-3.227907453202942811e-01,-2.486637754405121470e+00
4.752731609344482422e+01,-1.137460513072970247e+00,-3.634014992026761703e-01,-2.448398294304728662e+00
4.761490511894226074e+01,-1.123841294003583791e+00,-3.254229575878291314e-01,-2.495181623292392459e+00
4.769816160202026367e+01,-1.138330974443440446e+00,-2.807391460027754970e-01,-2.513287291894477526e+00
4.779104757308959961e+01,-1.108189816597333177e+00,-2.848387797811795519e-01,-2.578107280554873704e+00
4.787465119361877441e+01,-1.095879958314938563e+00,-3.227143721279361888e-01,-2.602468230250313930e+00
4.796024441719055176e+01,-1.074787979354858924e+00,-3.171342281437816712e-01,-2.615766277739323797e+00
4.805604004859924316e+01,-1.088646063821325338e+00,-3.081479741455570576e-01,-2.605717402708601416e+00
4.815028810501098633e+01,-1.087549908183566227e+00,-3.024382194844166261e-01,-2.606285788220834565e+00
4.823613762855529785e+01,-1.114680680149409131e+00,-2.943603243812364934e-01,-2.606932599069497147e+00
4.832717800140380859e+01,-1.109447351534199377e+00,-3.106103534825328527e-01,-2.601659622704427299e+00
4.841854524612426758e+01,-1.105612611341431961e+00,-3.342395378984905907e-01,-2.584360687232999165e+00
4.850615620613098145e+01,-1.123588644620193477e+00,-3.235730196359232202e-01,-2.574060639768336323e+00
4.859275221824645996e+01,-1.113572981171853771e+00,-3.575183081062545121e-01,-2.557622254281816332e+00
4.869086003303527832e+01,-1.131207315227991561e+00,-3.555643966005057610e-01,-2.564845370623893839e+00
4.877966475486755371e+01,-1.114962129812354208e+00,-3.434322588329832282e-01,-2.582411271481360515e+00
4.886239194869995117e+01,-9.885279535920008520e-01,-3.814645619979299962e-01,-2.704594626367282206e+00
4.894760107994079590e+01,-9.942563046160621809e-01,-3.841911418695860281e-01,-2.696197527666987170e+00
4.904263877868652344e+01,-9.678069397379545080e-01,-3.425864008524723836e-01,-2.703576433254565536e+00
4.912978577613830566e+01,-9.979312059307672289e-01,-3.030833851220897657e-01,-2.696167190605542885e+00
4.921923756599426270e+01,-1.046238531598311372e+00,-2.502885172096043220e-01,-2.681916001526557292e+00
4.930723381042480469e+01,-1.096566672636502870e+00,-2.056806456318673870e-01,-2.709450486622146492e+00
4.939158606529235840e+01,-1.102822570256497769e+00,-1.916026862301118960e-01,-2.710670700988742965e+00
4.947498011589050293e+01,-1.097212629612773549e+00,-1.908668689514383399e-01,-2.735300801416340910e+00
4.956413865089416504e+01,-1.121199746330554747e+00,-1.677839335337951709e-01,-2.736869999561059252e+00
4.964915561676025391e+01,-1.090696215678542247e+00,-1.881207211009916502e-01,-2.745612593795751621e+00
4.973887348175048828e+01,-1.082744459160027484e+00,-1.864547306453112618e-01,-2.772661234042111289e+00
4.982449221611022949e+01,-1.141975339089921881e+00,-6.198676277989534356e-02,-2.825323378691932952e+00
4.990852880477905273e+01,-1.166513502680833536e+00,-3.833822165983979957e-02,-2.850346566522483638e+00
4.999364423751831055e+01,-1.194651419209679100e+00,-2.432766543598141595e-03,-2.957579976603865290e+00
5.007785749435424805e+01,-1.183000840003104459e+00,-7.216038425870752171e-02,-2.929820390642421835e+00
5.016203379631042480e+01,-1.150458133804890037e+00,-1.673920856940009916e-01,-2.881367297010947404e+00
5.024862384796142578e+01,-1.110025334191785840e+00,-1.914669826237580530e-01,-2.902761097640854437e+00
5.033100509643554688e+01,-1.078609990093414739e+00,-1.739941696287530259e-01,-2.921425111148518994e+00
5.041380691528320312e+01,-9.364995220720935265e-01,-1.956691361640416904e-01,-3.069346248591146242e+00
5.049904179573059082e+01,-7.487363982574721799e-01,-1.868171080616063406e-01,2.861237323982408043e+00
5.058414220809936523e+01,-6.790405177939602410e-01,-1.785708655555073854e-01,2.765767336710681867e+00
5.066642832756042480e+01,-6.796779520093150229e-01,-1.581154691340922458e-01,2.704344624647871065e+00
5.075441813468933105e+01,-6.663156997912607071e-01,-1.545506836121612881e-01,2.640088368139216435e+00
5.084253549575805664e+01,-6.590251516192803249e-01,-1.271763822743006145e-01,2.495851068399287165e+00
5.092752385139465332e+01,-6.441117763464447865e-01,-1.463016423561196433e-01,2.439086004913185945e+00
5.100911474227905273e+01,-6.306196750028204567e-01,-1.170914505788855919e-01,2.300653927125277054e+00
5.109233260154724121e+01,-6.183224208718564041e-01,-9.066364897452205973e-02,2.195160734433266203e+00
5.117626380920410156e+01,-5.952621684946426406e-01,-8.250180806237161768e-02,2.094185028648282376e+00
5.125992393493652344e+01,-5.372014598498596749e-01,-1.038260244160613688e-01,1.976424383058748013e+00
5.134436011314392090e+01,-5.069521501648095452e-01,-1.022618845664224896e-01,1.902946724604292150e+00
5.142718648910522461e+01,-4.768411488647331664e-01,-1.247562854177037828e-01,1.800775439542471990e+00
5.151119709014892578e+01,-4.589202408882444573e-01,-1.214344608858788366e-01,1.758009538457685927e+00
5.159444785118103027e+01,-4.395328350724279076e-01,-1.376195102027857331e-01,1.714083259904661816e+00
5.167983007431030273e+01,-4.277299425027455415e-01,-1.438312687547913526e-01,1.678220726496467918e+00
5.176150417327880859e+01,-4.233631744233576910e-01,-1.453198642689741416e-01,1.655310159630034139e+00
5.184504246711730957e+01,-4.163806401040367478e-01,-1.381836502332112193e-01,1.621452273991901283e+00
5.192910885810852051e+01,-4.183018163141691836e-01,-1.580242217402003657e-01,1.609925659285207811e+00
5.201119279861450195e+01,-4.193198072856914038e-01,-1.559306937343609700e-01,1.624849856793951997e+00
5.209445095062255859e+01,-4.109385829721156069e-01,-1.639603443421298046e-01,1.644723556515256035e+00
5.217699265480041504e+01,-4.096151496221668298e-01,-1.486572414295215250e-01,1.668614264725233109e+00
5.226203250885009766e+01,-4.279231349456280586e-01,-9.969863171435155991e-02,1.731991938796497488e+00
5.234647345542907715e+01,-4.465374707886528016e-01,-1.008300901747822831e-01,1.796209393346789085e+00
5.242912292480468750e+01,-4.622165291072304338e-01,-8.768976285743401711e-02,1.873333924079467083e+00
5.251330184936523438e+01,-4.571020351995298547e-01,-1.127072865136138358e-01,1.955171294086922362e+00
5.259496974945068359e+01,-4.403186405247170310e-01,-1.370123908121776424e-01,2.073805456509265177e+00
5.267786359786987305e+01,-4.555980884334797087e-01,-1.326423550220872105e-01,2.211213072830683579e+00
5.275930237770080566e+01,-4.134427301602684457e-01,-1.731402160018009617e-01,2.364277677908145137e+00
5.284353590011596680e+01,-3.736904517466319575e-01,-1.824198998682984296e-01,2.413285827965239161e+00
5.292769646644592285e+01,-3.613954384097834982e-01,-1.398389705444265108e-01,2.498108471184599555e+00
5.301302337646484375e+01,-3.290921624405103163e-01,-1.472511264613416415e-01,2.514973417546922718e+00
5.309630012512207031e+01,-3.125268369718803285e-01,-1.301971903136454056e-01,2.489105351034308189e+00
5.318036246299743652e+01,-3.394135496619825609e-01,-1.335035976651330891e-01,2.477897575687993736e+00
5.326220250129699707e+01,-3.158005945211046495e-01,-1.629744934114194521e-01,2.412240268074880234e+00
5.334551954269409180e+01,-2.908862081265528587e-01,-1.557671719604525329e-01,2.355198866227722565e+00
5.343039250373840332e+01,-3.026826376350356673e-01,-1.252186121205580704e-01,2.262323446704319618e+00
5.351306819915771484e+01,-2.817041594517013525e-01,-1.278259245188577697e-01,2.170578212977043897e+00
5.359887886047363281e+01,-2.983768648999580719e-01,-1.018301473907210486e-01,2.043287498296480820e+00
5.368113780021667480e+01,-2.859857124017251007e-01,-1.152863584708898603e-01,1.951295164326916742e+00
5.376359510421752930e+01,-2.898831961918507671e-01,-1.276592470782711430e-01,1.846106277761995429e+00
5.384873676300048828e+01,-2.771799252658669888e-01,-1.337737114340242783e-01,1.782317629398327608e+00
5.393182849884033203e+01,-3.000534423448409926e-01,-1.402924095195494658e-01,1.743661187343376273e+00
5.401612210273742676e+01,-2.962207458526645576e-01,-1.491054708478205537e-01,1.695789224472285195e+00
5.409923291206359863e+01,-3.079789093446179127e-01,-1.281745779827836440e-01,1.665169868494079219e+00
5.418449401855468750e+01,-3.017834089794786401e-01,-1.138002932050188321e-01,1.613731682186966276e+00
5.426731228828430176e+01,-3.017424011538527573e-01,-1.008457948015972772e-01,1.531312044156273089e+00
5.434954428672790527e+01,-2.921386124176320598e-01,-1.141846787901832361e-01,1.501442702888346581e+00
5.443325209617614746e+01,-2.939806146395393949e-01,-1.402577903120971747e-01,1.491181349251963439e+00
5.451781415939331055e+01,-2.878302769917927550e-01,-1.423020706564364080e-01,1.485466640078489053e+00
5.460119605064392090e+01,-2.683336496911900015e-01,-1.440409489552314515e-01,1.555519867749189711e+00
5.468755364418029785e+01,-2.511920066281599917e-01,-1.046466343600311877e-01,1.627295042383120727e+00
5.476900029182434082e+01,-2.554062573013171633e-01,-1.044435796337919165e-01,1.698498761236774346e+00
5.485208678245544434e+01,-2.616094750569095684e-01,-1.043589051972879655e-01,1.812524210333979591e+00
5.493586301803588867e+01,-2.716069140635987145e-01,-1.297869363459123182e-01,1.879104917114171602e+00
5.501891088485717773e+01,-2.983339851473424398e-01,-1.295605447920851194e-01,1.935352516148141522e+00
5.510521650314331055e+01,-2.832565455797603216e-01,-1.494901745746697319e-01,2.004182923921645099e+00
5.519459080696105957e+01,-2.604268436423917699e-01,-1.708509323808875546e-01,2.055699620902846636e+00
5.527779507637023926e+01,-2.711195684054221733e-01,-1.508566491974019375e-01,2.112586183260212636e+00
5.536188554763793945e+01,-2.140594342704620345e-01,-1.764224200747286364e-01,2.136660537401786630e+00
5.544437170028686523e+01,-2.028990132987996686e-01,-1.764722780105132394e-01,2.161749198906202096e+00
5.552937507629394531e+01,-1.605072500095123811e-01,-1.758558242369208102e-01,2.167719387155094601e+00
5.561302137374877930e+01,-1.786713623591202893e-01,-1.386018104948820717e-01,2.189353003393062380e+00
5.569697594642639160e+01,-2.149648892995094096e-01,-1.272514537768703047e-01,2.194585971786053413e+00
5.578462362289428711e+01,-2.673415923527525662e-01,-9.966600194655805822e-02,2.195769280936951784e+00
5.586826109886169434e+01,-3.481877896790297466e-01,-5.668511986456503671e-02,2.205167479695929522e+00
5.595087862014770508e+01,-4.086612753495456607e-01,-2.181292994994876722e-02,2.197609038079735289e+00
5.603514146804809570e+01,-4.432496389791275027e-01,-2.386988408983992116e-03,2.188814453007704941e+00
5.611670255661010742e+01,-4.683516712920401392e-01,1.507647900015873788e-02,2.172226944044373553e+00
5.620426440238952637e+01,-5.116798065129413153e-01,2.390272901839041175e-02,2.169429613731812978e+00
5.628744578361511230e+01,-5.422486742599403886e-01,1.254628100044619110e-02,2.153772736699965940e+00
5.636940431594848633e+01,-5.774129144351486387e-01,3.165795109516733596e-02,2.156191712000627980e+00
5.645412731170654297e+01,-6.183493939077387980e-01,4.218541569155198623e-02,2.181578990530021578e+00
5.653684449195861816e+01,-6.275428639557417698e-01,3.308364613996062076e-02,2.185193810885944554e+00
5.661985445022583008e+01,-6.092891002935501010e-01,3.937695477015035195e-02,2.167964846821329061e+00
5.670310401916503906e+01,-5.320358095511998897e-01,4.166104564518802178e-02,2.181702208033847512e+00
5.678791832923889160e+01,-4.786729786530987685e-01,2.935229048986287559e-02,2.188217623704116654e+00
5.687324404716491699e+01,-3.800758809379704006e-01,-1.966132093747541276e-02,2.189711222893703901e+00
5.695462131500244141e+01,-2.857832775690175575e-01,-5.787298511195571038e-02,2.208197591974740970e+00
5.703953146934509277e+01,-2.201554944519442669e-01,-9.593389839081800652e-02,2.200174774851009651e+00
5.712438821792602539e+01,-1.816538234850137989e-01,-1.008909301709230988e-01,2.197650781807718445e+00
5.720935893058776855e+01,-1.672675304151813869e-01,-1.086425113937306008e-01,2.184351604766774813e+00
5.729569482803344727e+01,-1.960248699830446917e-01,-1.139849612694758818e-01,2.203248954263653747e+00
5.737968182563781738e+01,-1.994017035488806489e-01,-1.330704380730616254e-01,2.209761030512205515e+00
5.746465468406677246e+01,-1.961853559788884205e-01,-1.411480531173510133e-01,2.211058602950647600e+00
5.754868006706237793e+01,-1.944436908700470923e-01,-1.320548027326291507e-01,2.211244770829228212e+00
5.763125276565551758e+01,-1.953343622993968243e-01,-1.366260439782622793e-01,2.215559393041467651e+00
5.771583127975463867e+01,-2.008638193481731005e-01,-1.358567693023915446e-01,2.222918024886062049e+00
5.780163836479187012e+01,-2.101173943186771531e-01,-1.318661222820747270e-01,2.227672413405889174e+00
5.788787174224853516e+01,-2.129901517092024354e-01,-1.128507183798439506e-01,2.207642786941230284e+00
5.797350287437438965e+01,-2.009952995242870744e-01,-1.220582828039908918e-01,2.191971911572388798e+00
5.806372523307800293e+01,-1.954149564962299745e-01,-1.229856758576994835e-01,2.177889606270008827e+00
5.814787220954895020e+01,-1.896290751261855423e-01,-1.189199211089608799e-01,2.167185040117291628e+00
5.823324322700500488e+01,-2.032167864620619824e-01,-1.126067912312478381e-01,2.167641372187059989e+00
5.831553792953491211e+01,-2.140337875638531617e-01,-1.081847682490750806e-01,2.163013310627808217e+00
5.839861249923706055e+01,-2.336857377919586698e-01,-1.001047553745715302e-01,2.165115904321670559e+00
5.848202371597290039e+01,-2.568848546388613485e-01,-1.004485423948087153e-01,2.187663063904207839e+00
5.856498336791992188e+01,-2.382977510664620047e-01,-9.490894055289067488e-02,2.162324180764628956e+00
5.864740037918090820e+01,-2.311043830996623027e-01,-1.034495678657796347e-01,2.151543586288836796e+00
5.873111534118652344e+01,-2.318371305039786945e-01,-1.324311213139479637e-01,2.145869692392765149e+00
5.881459116935729980e+01,-2.404116707246102269e-01,-1.374199029591478549e-01,2.136439713884798586e+00
5.890084028244018555e+01,-2.323721133553309226e-01,-1.384130949360027341e-01,2.117675922174768743e+00
5.898458886146545410e+01,-2.191978887069457871e-01,-1.459902684683387353e-01,2.113730219915476827e+00
5.906798815727233887e+01,-2.100219833440549744e-01,-1.486648401821981658e-01,2.108019412019022543e+00
5.915024518966674805e+01,-2.064813225673833852e-01,-1.296068781244648083e-01,2.104151901007914383e+00
5.923476767539978027e+01,-2.055005540834182742e-01,-1.134178261069380689e-01,2.099476134983166986e+00
5.931993222236633301e+01,-2.246144421255783508e-01,-1.278099180194391948e-01,2.109013466261879355e+00
5.940493631362915039e+01,-2.346260487803871753e-01,-1.200085466008360413e-01,2.094316537209074625e+00
5.949645256996154785e+01,-2.671331828556123833e-01,-1.031507264565574289e-01,2.075767410980409178e+00
5.958246064186096191e+01,-2.614497158466418947e-01,-9.981846156237184076e-02,2.068224694334281022e+00
5.966850638389587402e+01,-2.583988030399843039e-01,-1.052372895572890599e-01,2.069625857897625210e+00
5.975294542312622070e+01,-2.432656978648711776e-01,-1.121700150383584393e-01,2.059138386015816558e+00
5.983796262741088867e+01,-2.389484937677608389e-01,-1.192656777569733872e-01,2.051281663946361355e+00
5.992268109321594238e+01,-2.401832333330413682e-01,-1.226269833696229661e-01,2.048926630123318215e+00
6.000523471832275391e+01,-2.351272035212995659e-01,-1.193818982344114765e-01,2.037351943628819217e+00
6.008901786804199219e+01,-2.280161615272277009e-01,-1.171540830492472374e-01,2.030190662451578643e+00
6.017163014411926270e+01,-2.136763764373067476e-01,-1.182144170112566783e-01,2.027069857698311495e+00
6.025608062744140625e+01,-1.915715157214460396e-01,-1.058388583322587007e-01,2.025260272399668438e+00
6.033853578567504883e+01,-1.948331729898300502e-01,-5.433934866586320744e-02,2.024387684693323308e+00
6.042110872268676758e+01,-1.957424383278573154e-01,-4.612834452565706123e-02,1.979371499204207741e+00
6.050393390655517578e+01,-2.033130620082213014e-01,-3.390836225067062060e-02,1.902164451383408839e+00
6.059013843536376953e+01,-1.912464106969564703e-01,-1.784594138405282138e-02,1.850002501428792190e+00
6.067294287681579590e+01,-2.120630840607240497e-01,-1.554459699838894871e-02,1.864162821810906090e+00
6.075803589820861816e+01,-1.789956686820435294e-01,-3.547629747622726981e-02,1.794442695162889123e+00
6.084114837646484375e+01,-1.687086585569860242e-01,-7.551163393502191568e-02,1.779901680486834614e+00
6.092803287506103516e+01,-1.695114181559410627e-01,-8.410728478457452084e-02,1.762594260224177756e+00
6.101610326766967773e+01,-1.797189818405625639e-01,-1.024476422528759478e-01,1.742152853052128414e+00
6.109949016571044922e+01,-1.922495307597168468e-01,-8.038381232011504451e-02,1.747062821777901398e+00
6.118424987792968750e+01,-1.895450110315950454e-01,-8.908740317846897128e-02,1.748998878170237914e+00
6.126906275749206543e+01,-1.784663093992822080e-01,-7.609367893648188996e-02,1.718755953560388905e+00
6.135155677795410156e+01,-1.748290328003638816e-01,-9.939059222156054751e-02,1.735746998158028909e+00
6.143426609039306641e+01,-1.850254001791464820e-01,-1.137276546140211231e-01,1.774629195822314820e+00
6.152081418037414551e+01,-2.043907311126098580e-01,-7.731154380493077127e-02,1.798454253302758987e+00
6.160686850547790527e+01,-2.288576082296439607e-01,-7.112606885980476967e-02,1.825406876925299127e+00
6.168867492675781250e+01,-2.161333701140670804e-01,-8.604640424847342928e-02,1.864769071202466488e+00
6.177139616012573242e+01,-2.056285150736461009e-01,-8.924406099491100086e-02,1.906301408799247143e+00
6.185354185104370117e+01,-2.192743025696930470e-01,-8.715417896016464105e-02,1.996582526578537520e+00
6.193697452545166016e+01,-2.202332538057857336e-01,-1.185736544331310593e-01,2.065110123456649127e+00
6.201983022689819336e+01,-2.147313230531083805e-01,-1.074589313513023558e-01,2.091400629616154472e+00
6.210356521606445312e+01,-2.126353868536982050e-01,-1.344228647885037375e-01,2.134343332985117137e+00
6.218920707702636719e+01,-2.131978775825535966e-01,-1.169024943930723204e-01,2.149133648583988254e+00
6.228347468376159668e+01,-2.067872173554364812e-01,-1.419241269853399601e-01,2.167355804795644936e+00
6.237050819396972656e+01,-1.838950633729863338e-01,-1.326827164440587126e-01,2.192148846648680482e+00
6.245380735397338867e+01,-1.722525139054829069e-01,-1.023575129695126762e-01,2.228901505678968054e+00
6.253916954994201660e+01,-1.519270011889104488e-01,-5.405343340900992111e-02,2.261023586431534671e+00
6.262210726737976074e+01,-1.452573327859734142e-01,-3.041504408737183418e-02,2.306932901257197077e+00
6.270786881446838379e+01,-1.394076109492681237e-01,-1.317846603359451585e-02,2.366005338118880807e+00
6.279144525527954102e+01,-1.384929111779384936e-01,-1.579169912186717539e-02,2.396708589010730250e+00
6.287398314476013184e+01,-1.503732561073876095e-01,-3.313778008130174868e-02,2.416559252348283948e+00
6.295850610733032227e+01,-1.444213914658403208e-01,-4.578916613058425789e-02,2.418925892013120027e+00
6.304205226898193359e+01,-1.494113507109193772e-01,-3.075292108622385001e-02,2.419750245981194148e+00
6.312497210502624512e+01,-1.544249467222174044e-01,-4.505782340785380313e-02,2.423578428790998274e+00
6.320862770080566406e+01,-1.538902988311239284e-01,-7.206714912196399148e-02,2.418822701420466181e+00
6.329186010360717773e+01,-1.367500103590670868e-01,-6.821232067696403334e-02,2.388879962730191320e+00
6.337932181358337402e+01,-1.260490583318978342e-01,-7.506211526322315031e-02,2.372116517901825539e+00
6.346159219741821289e+01,-1.326403658769126359e-01,-6.973098806888700096e-02,2.337284299409468247e+00
6.354596257209777832e+01,-1.490701196913426507e-01,-6.709589437724550187e-02,2.298797492883752014e+00
6.363297581672668457e+01,-1.640561055865350504e-01,-5.825556847742152655e-02,2.249397732748161793e+00
6.371799135208129883e+01,-1.751669085047014018e-01,-4.233234911558247937e-02,2.215992370986491267e+00
6.380294108390808105e+01,-1.813049469625069854e-01,-9.311473253851954013e-02,2.164210989657660900e+00
