# time, x_l, y_l, z_l, euler_r_l, euler_p_l, euler_y_l, x_r, y_r, z_r, euler_r_r, euler_p_r, euler_y_r,
5.382537841796875000e-03,2.237451672554016113e-01,2.307307720184326172e-01,8.285094499588012695e-01,2.103739940735405156e-01,-1.801803875814083078e-01,-1.703678877676367165e+00,2.173487842082977295e-01,-2.826238572597503662e-01,7.769656777381896973e-01,-3.888414930345420739e-01,-3.709609744991346769e-01,1.731578474815157476e+00
5.912876129150390625e-02,2.010363191366195679e-01,2.414494603872299194e-01,8.252176046371459961e-01,2.688707915318930830e-01,-4.038992426618448484e-01,-1.705417924448267897e+00,2.175678163766860962e-01,-2.820537090301513672e-01,7.767223119735717773e-01,-4.861248135184627062e-01,-3.891911204384628231e-01,1.824833773824079408e+00
1.087129116058349609e-01,1.887715756893157959e-01,2.476876229047775269e-01,8.239526748657226562e-01,2.722088873971504341e-01,-5.187381249192200006e-01,-1.689002018321455800e+00,2.176439464092254639e-01,-2.808899283409118652e-01,7.765253186225891113e-01,-5.391663330031020163e-01,-3.997057290430816590e-01,1.870915258658843117e+00
1.588861942291259766e-01,1.642186641693115234e-01,2.589991986751556396e-01,8.249409198760986328e-01,2.424513035296634866e-01,-8.092658509956832669e-01,-1.614843908531919503e+00,2.156424820423126221e-01,-2.742072343826293945e-01,7.792006731033325195e-01,-5.997176940051773819e-01,-4.017274285931569100e-01,1.920696558309897828e+00
2.097651958465576172e-01,1.517641842365264893e-01,2.624928355216979980e-01,8.266321420669555664e-01,3.051958056135783970e-01,-9.306209798744199402e-01,-1.636744992234334672e+00,2.132942676544189453e-01,-2.686140835285186768e-01,7.823891043663024902e-01,-6.208553069769063848e-01,-4.028184163504779924e-01,1.943367275931461968e+00
2.587018013000488281e-01,1.301934719085693359e-01,2.743292748928070068e-01,8.263644576072692871e-01,3.107246687313462985e-01,-1.013663613914623784e+00,-1.558769820755987690e+00,2.090736329555511475e-01,-2.578128576278686523e-01,7.890170812606811523e-01,-6.180255136039595198e-01,-4.231026275028599848e-01,1.972483406175112197e+00
3.092982769012451172e-01,1.211606487631797791e-01,2.800700068473815918e-01,8.255370855331420898e-01,3.398998987189718601e-01,-1.059018775755857122e+00,-1.548273302084592684e+00,2.071790695190429688e-01,-2.532785534858703613e-01,7.912710905075073242e-01,-6.023568567467439960e-01,-4.554126807729921289e-01,1.978645557486131690e+00
3.585350513458251953e-01,1.079061925411224365e-01,2.894372940063476562e-01,8.234930038452148438e-01,3.799628082448469613e-01,-1.062140703115199925e+00,-1.535878674555248624e+00,2.032406181097030640e-01,-2.475552260875701904e-01,7.946572899818420410e-01,-5.642954700518154620e-01,-4.585868870933167418e-01,1.947594678226372666e+00
4.081332683563232422e-01,1.031204462051391602e-01,2.936887741088867188e-01,8.213775157928466797e-01,4.136727807988430650e-01,-1.062251905273524866e+00,-1.550366596368777383e+00,2.019737809896469116e-01,-2.492655515670776367e-01,7.939454317092895508e-01,-5.488559920188742502e-01,-4.526046454889056658e-01,1.926352041042442842e+00
4.617073535919189453e-01,9.611532837152481079e-02,3.011754751205444336e-01,8.178201317787170410e-01,4.783100040582985990e-01,-1.122561427275261314e+00,-1.604973774996479641e+00,2.020897865295410156e-01,-2.603273093700408936e-01,7.908418178558349609e-01,-5.779249063359177541e-01,-4.455599000769936424e-01,1.912621260773547771e+00
5.106313228607177734e-01,9.367570281028747559e-02,3.040544986724853516e-01,8.169707655906677246e-01,4.735891866772199421e-01,-1.147721874281784737e+00,-1.593510609464408923e+00,2.007602304220199585e-01,-2.653945982456207275e-01,7.917354106903076172e-01,-5.791254141754300644e-01,-4.622973183483245485e-01,1.888118144130799037e+00
5.582051277160644531e-01,9.074475616216659546e-02,3.071531057357788086e-01,8.149331212043762207e-01,5.090443613366059106e-01,-1.142962485943595841e+00,-1.626650758991758483e+00,1.981695294380187988e-01,-2.750995457172393799e-01,7.906371951103210449e-01,-5.747600312586440552e-01,-4.495437582336259119e-01,1.860929008841325949e+00
6.083121299743652344e-01,9.020449221134185791e-02,3.067108392715454102e-01,8.144676685333251953e-01,5.132454437975898509e-01,-1.145573832588056007e+00,-1.627303119522710784e+00,1.971526741981506348e-01,-2.784351408481597900e-01,7.891463041305541992e-01,-5.392380380528134509e-01,-4.364319193645358474e-01,1.833287739614882117e+00
